Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	IP Delay Window(mV/V)	IP sum window 1-1	Pint(V)	Pext(V)	T int(°C)	T log(°C)	Latitude	Longitude	
2017-07-04 16:43:31	36	1637	7	5.5	0	0	14.5	0	0	12.5	0	0	13.5	0	0	11.5	0	0.536		52.4302	179.383	0.964689	0	18.3995	0.0371733	223.242	2	0	17.9229318667615	12.8947	12.6642	44.7951	0	52.4047	9.82068	
2017-07-04 16:44:39	44	1638	7	4.5	0	0	9	0	0	7.5	0	0	8	0	0	7.25	0	0.509		37.1336	180.182	0.401676	0	10.8171	0.0337998	178.41	2	0	16.8464193524666	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:41:13	19	1639	7	6.5	0	0	20	0	0	15.5	0	0	17	0	0	14.75	0	1.527		62.3144	179.2	0.377575	0	6.0592	0.0353477	299.81	2	0	12.3830811903692	12.8947	12.6731	45.4448	0	52.4048	9.82067	
2017-07-04 16:39:03	1	1640	5	0	0	0	18	0	0	10	0	0	12	0	0	10	0	2.989		70.2391	179.634	0.122638	0	1.74601	0.00411244	188.066	2	0	20.7839582047485	12.8947	12.7085	46.7443	0	52.4048	9.82082	
2017-07-04 16:39:41	6	1641	4	0	0	0	13.5	0	0	6	0	0	7.5	0	0	6.75	0	2.56		57.4108	179.776	0.149577	0	2.60537	0.0965666	245.551	2	0	12.8389067841219	12.8947	12.6465	46.3544	0	52.4047	9.82074	
2017-07-04 16:40:09	10	1642	3	2	0	0	15.5	0	0	6.5	0	0	8	0	0	8	0	2.242		41.1383	179.027	0.138072	0	3.35629	0.0485246	271.134	2	0	12.7338316764388	12.8947	12.6731	45.9646	0	52.4047	9.82073	
2017-07-04 16:40:29	13	1643	4	3.5	0	0	17	0	0	9.5	0	0	11	0	0	10.25	0	2.56		59.6368	178.986	0.144849	0	2.42885	0.0345897	228.914	2	0	14.6249353426918	12.8947	12.6731	45.8346	0	52.4047	9.82071	
2017-07-04 16:42:57	32	1644	6	3.5	0	0	12.5	0	0	9.5	0	0	10.5	0	0	9	0	1.018		46.2648	179.656	0.287275	0	6.20935	0.0230716	204.826	2	0	17.8939924910242	12.8947	12.6731	44.925	0	52.4047	9.82069	
2017-07-04 16:44:12	41	1645	6	8	0	0	17	0	0	12	0	0	13	0	0	12.5	0	1.706		72.8735	179.762	0.236942	0	3.25141	0.0287812	204.292	2	0	14.5026241001594	12.8947	12.6642	44.6651	0	52.4048	9.82072	
2017-07-04 16:45:48	52	1646	2	5.5	0	0	10	0	0	6.5	0	0	7	0	0	7.25	0	0.509		36.2297	180.048	0.535221	0	14.773	0.0454562	243.656	2	0	18.0211892205448	12.8947	12.6642	44.4052	0	52.4048	9.82071	
2017-07-04 16:40:22	12	1647	1	3	0	0	16.5	0	0	4.5	0	0	6	0	0	7.5	0	0.803		29.9059	177.549	0.538186	0	17.996	0.00508411	327.519	2	0	16.8451540157553	12.8947	12.6642	45.8346	0	52.4047	9.82071	
2017-07-04 16:49:09	74	1648	4	13	0	0	17.5	0	0	16.5	0	0	17	0	0	16	0	0.268		70.3336	180.171	2.08755	0	29.6807	0.0465783	180.059	2	0	18.9758234948488	12.8681	12.6554	43.7555	0	52.4048	9.82074	
2017-07-04 16:49:09	74	1649	5	13	0	0	17.5	0	0	14	0	0	14.5	0	0	14.75	0	0.509		70.3336	180.171	0.90595	0	12.8808	0.0541667	212.447	2	0	23.527777008288	12.8681	12.6554	43.7555	0	52.4048	9.82074	
2017-07-04 16:47:15	62	1650	5	15.5	0	0	20	0	0	16.5	0	0	17	0	0	17.25	0	0.509		75.4088	179.138	1.01229	0	13.424	0.040079	221.407	2	0	15.7797366509517	12.8947	12.6642	44.2753	0	52.4047	9.8207	
2017-07-04 16:39:27	4	1651	4	1.5	0	0	19.5	0	0	9.5	0	0	11.5	0	0	10.5	0	3.413		67.3976	179.528	0.100743	0	1.49475	0.0199151	187.836	2	0	19.6610559386533	12.8947	12.682	46.4844	0	52.4048	9.82074	
2017-07-04 16:39:41	6	1652	6	0	0	0	13.5	0	0	10.5	0	0	12	0	0	9	0	0.803		57.4108	179.776	0.640315	0	11.1532	0.0587619	202.984	2	0	18.7467144624119	12.8947	12.6465	46.3544	0	52.4047	9.82074	
2017-07-04 16:39:48	7	1653	6	0.5	0	0	14	0	0	9.5	0	0	11	0	0	8.75	0	1.527		53.65	179.941	0.22523	0	4.19814	0.0305792	207.724	2	0	16.39435833396	12.8947	12.6642	46.2245	0	52.4047	9.82074	
2017-07-04 16:45:48	52	1654	5	5.5	0	0	10	0	0	8	0	0	8.5	0	0	8	0	0.747		36.2297	180.048	0.295348	0	8.1521	0.0370078	219.519	2	0	14.8947086697681	12.8947	12.6642	44.4052	0	52.4048	9.82071	
2017-07-04 16:39:14	2	1655	5	0.5	0	0	18.5	0	0	10.5	0	0	12.5	0	0	10.5	0	2.989		56.5051	179.474	0.0957731	0	1.69494	0.0573298	182.565	2	0	13.41180268738	12.8947	12.6022	46.8742	0	52.4048	9.82078	
2017-07-04 16:40:09	10	1656	1	2	0	0	15.5	0	0	3.5	0	0	5	0	0	6.5	0	0.803		41.1383	179.027	0.715811	0	17.4001	0.0365445	316.675	2	0	13.887802002403	12.8947	12.6731	45.9646	0	52.4047	9.82073	
2017-07-04 16:40:58	17	1657	6	5.5	0	0	19	0	0	11.5	0	0	13	0	0	12.25	0	2.56		50.066	178.528	0.106808	0	2.13334	0.0220216	201.062	2	0	12.8284550794243	12.8947	12.6642	45.5748	0	52.4048	9.82067	
2017-07-04 16:42:40	30	1658	4	2.5	0	0	11.5	0	0	6.5	0	0	7.5	0	0	7	0	1.706		36.0558	178.773	0.153983	0	4.27069	0.0739256	268.336	2	0	15.5532520832081	12.8947	12.6731	45.055	0	52.4047	9.82072	
2017-07-04 16:39:21	3	1659	6	1	0	0	19	0	0	13	0	0	15	0	0	12	0	2.035		59.6523	179.704	0.212813	0	3.56756	0.0580786	235.364	2	0	15.9464761919646	12.8947	12.6111	46.7443	0	52.4048	9.82076	
2017-07-04 16:44:56	46	1660	3	13.5	0	0	18	0	0	16	0	0	16.5	0	0	16	0	0.747		80.7466	180.397	0.880666	0	10.9065	0.0319339	293.691	2	0	14.472587733527	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:41:50	24	1661	5	1	0	0	10	0	0	3	0	0	4	0	0	4.5	0	1.018		40.1681	179.226	0.420431	0	10.4668	0.0256657	345.265	2	0	14.5810433583678	12.8947	12.6642	45.3149	0	52.4048	9.82071	
2017-07-04 16:43:56	39	1662	6	7	0	0	16	0	0	11	0	0	12	0	0	11.5	0	1.706		54.0595	179.014	0.210331	0	3.89073	0.0300199	244.462	2	0	14.2947010635938	12.8769	12.6642	44.2753	0	52.4048	9.82072	
2017-07-04 16:39:34	5	1663	4	2	0	0	20	0	0	16	0	0	18	0	0	14	0	1.071		54.3302	179.617	0.641954	0	11.8158	0.0422033	286.723	2	0	14.8844796391188	12.8947	12.682	46.4844	0	52.4047	9.82073	
2017-07-04 16:45:30	50	1664	7	14	0	0	18.5	0	0	17	0	0	17.5	0	0	16.75	0	0.509		90.0135	180.675	1.33745	0	14.8583	0.0392065	245.064	2	0	18.8803763282999	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:39:34	5	1665	2	2	0	0	20	0	0	8	0	0	10	0	0	10	0	2.989		54.3302	179.617	0.115725	0	2.13003	0.0557658	229.43	2	0	10.6328471185539	12.8947	12.682	46.4844	0	52.4047	9.82073	
2017-07-04 16:41:42	23	1666	2	9.5	0	0	18.5	0	0	12.5	0	0	13.5	0	0	13.5	0	1.495		57.1622	180.127	0.228876	0	4.00397	0.032236	215.637	2	0	14.3095846047893	12.8947	12.6642	45.3149	0	52.4048	9.8207	
2017-07-04 16:39:41	6	1667	1	0	0	0	13.5	0	0	1.5	0	0	3	0	0	4.5	0	0.803		57.4108	179.776	1.10355	0	19.222	0.0395328	349.832	2	0	13.9902510702092	12.8947	12.6465	46.3544	0	52.4047	9.82074	
2017-07-04 16:40:29	13	1668	1	3.5	0	0	17	0	0	5	0	0	6.5	0	0	8	0	0.803		59.6368	178.986	1.08705	0	18.2278	0.0351061	331.738	2	0	17.5127147589141	12.8947	12.6731	45.8346	0	52.4047	9.82071	
2017-07-04 16:39:21	3	1669	5	1	0	0	19	0	0	11	0	0	13	0	0	11	0	2.989		59.6523	179.704	0.0988351	0	1.65685	0.0952924	178.463	2	0	13.7073505550222	12.8947	12.6111	46.7443	0	52.4048	9.82076	
2017-07-04 16:42:06	26	1670	5	1.5	0	0	10.5	0	0	3.5	0	0	4.5	0	0	5	0	1.018		39.3755	179.016	0.397345	0	10.0912	0.0546266	332.874	2	0	147.084023674758	12.8769	12.6731	44.7951	0	52.4047	9.8207	
2017-07-04 16:39:27	4	1671	2	1.5	0	0	19.5	0	0	5.5	0	0	7.5	0	0	8.5	0	2.035		67.3976	179.528	0.32283	0	4.78993	0.0226967	316.008	2	0	13.2096102439059	12.8947	12.682	46.4844	0	52.4048	9.82074	
2017-07-04 16:41:06	18	1672	5	6	0	0	19.5	0	0	9	0	0	10.5	0	0	11.25	0	1.527		58.1855	178.693	0.320952	0	5.51602	0.0303546	272.933	2	0	13.9500288033968	12.8947	12.6642	45.5748	0	52.4048	9.82068	
2017-07-04 16:40:58	17	1673	2	5.5	0	0	19	0	0	10	0	0	11.5	0	0	11.5	0	2.242		50.066	178.528	0.155323	0	3.10236	0.0217237	250.62	2	0	12.7478100982103	12.8947	12.6642	45.5748	0	52.4048	9.82067	
2017-07-04 16:47:15	62	1674	7	15.5	0	0	20	0	0	18.5	0	0	19	0	0	18.25	0	0.509		75.4088	179.138	1.31789	0	17.4765	0.0347352	288.247	2	0	17.766645057102	12.8947	12.6642	44.2753	0	52.4047	9.8207	
2017-07-04 16:39:34	5	1675	5	2	0	0	20	0	0	6	0	0	8	0	0	9	0	2.035		54.3302	179.617	0.247748	0	4.56005	0.0412432	300.842	2	0	12.4042938846227	12.8947	12.682	46.4844	0	52.4047	9.82073	
2017-07-04 16:46:13	55	1676	3	1.5	0	0	6	0	0	4	0	0	4.5	0	0	4	0	0.747		44.4568	179.395	0.439644	0	9.88926	0.0300361	266.297	2	0	15.0085016804733	12.8947	12.6554	44.4052	0	52.4048	9.82076	
2017-07-04 16:39:27	4	1677	5	1.5	0	0	19.5	0	0	11.5	0	0	13.5	0	0	11.5	0	2.989		67.3976	179.528	0.115409	0	1.71235	0.0288847	184.441	2	0	18.4812788317988	12.8947	12.682	46.4844	0	52.4048	9.82074	
2017-07-04 16:40:36	14	1678	2	4	0	0	17.5	0	0	8.5	0	0	10	0	0	10	0	2.242		63.7003	179.063	0.209067	0	3.28205	0.0133609	265.136	2	0	14.1485581263467	12.8947	12.6642	45.7047	0	52.4047	9.82072	
2017-07-04 16:40:09	10	1679	4	2	0	0	15.5	0	0	8	0	0	9.5	0	0	8.75	0	2.56		41.1383	179.027	0.10111	0	2.45781	0.0537439	231.643	2	0	13.0494103702105	12.8947	12.6731	45.9646	0	52.4047	9.82073	
2017-07-04 16:39:34	5	1680	6	2	0	0	20	0	0	10	0	0	12	0	0	11	0	3.413		54.3302	179.617	0.0801076	0	1.47446	0.0606514	185.286	2	0	11.240474105217	12.8947	12.682	46.4844	0	52.4047	9.82073	
2017-07-04 16:39:21	3	1681	1	1	0	0	19	0	0	3	0	0	5	0	0	7	0	1.071		59.6523	179.704	0.85674	0	14.3622	0.0325209	348.515	2	0	14.1372130239758	12.8947	12.6111	46.7443	0	52.4048	9.82076	
2017-07-04 16:48:22	69	1682	4	3.5	0	0	8	0	0	7	0	0	7.5	0	0	6.5	0	0.268		49.8735	179.706	1.6088	0	32.2577	0.00404864	195.692	2	0	16.390253415796	12.8947	12.6642	44.1454	0	52.4048	9.8207	
2017-07-04 16:39:21	3	1683	2	1	0	0	19	0	0	5	0	0	7	0	0	8	0	2.035		59.6523	179.704	0.303748	0	5.09197	0.0523329	335.935	2	0	12.6229958344276	12.8947	12.6111	46.7443	0	52.4048	9.82076	
2017-07-04 16:40:29	13	1684	6	3.5	0	0	17	0	0	12.5	0	0	14	0	0	11.75	0	1.527		59.6368	178.986	0.291722	0	4.89164	0.0302693	242.039	2	0	13.1842009879524	12.8947	12.6731	45.8346	0	52.4047	9.82071	
2017-07-04 16:45:04	47	1685	7	0.5	0	0	5	0	0	3.5	0	0	4	0	0	3.25	0	0.509		43.0049	179.995	0.711774	0	16.551	0.0357215	272.982	2	0	17.5394212684255	12.8858	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:44:12	41	1686	2	8	0	0	17	0	0	11	0	0	12	0	0	12	0	1.495		72.8735	179.762	0.324248	0	4.44946	0.0288047	239.63	2	0	14.3564293427521	12.8947	12.6642	44.6651	0	52.4048	9.82072	
2017-07-04 16:40:16	11	1687	1	2.5	0	0	16	0	0	4	0	0	5.5	0	0	7	0	0.803		50.8499	179.067	0.889369	0	17.4901	0.0304264	318.312	2	0	14.3711190245834	12.8947	12.6731	45.9646	0	52.4047	9.82071	
2017-07-04 16:41:42	23	1688	3	9.5	0	0	18.5	0	0	14.5	0	0	15.5	0	0	14.5	0	1.495		57.1622	180.127	0.261826	0	4.58041	0.0545756	246.682	2	0	18.3029127666719	12.8947	12.6642	45.3149	0	52.4048	9.8207	
2017-07-04 16:41:28	21	1689	6	9	0	0	18	0	0	13	0	0	14	0	0	13.5	0	1.706		57.706	180.446	0.21934	0	3.80099	0.0394466	238.823	2	0	12.3938327856589	12.8947	12.6642	45.3149	0	52.4048	9.8207	
2017-07-04 16:46:57	60	1690	2	6.5	0	0	11	0	0	7.5	0	0	8	0	0	8.25	0	0.509		31.058	178.735	0.384777	0	12.389	0.0346762	204.336	2	0	16.6644575971813	12.8947	12.6642	44.2753	0	52.4048	9.82073	
2017-07-04 16:46:57	60	1691	6	6.5	0	0	11	0	0	10	0	0	10.5	0	0	9.5	0	0.268		31.058	178.735	1.14315	0	36.8069	0.0376	223.29	2	0	19.8157266786767	12.8947	12.6642	44.2753	0	52.4048	9.82073	
2017-07-04 16:40:29	13	1692	5	3.5	0	0	17	0	0	11	0	0	12.5	0	0	11	0	2.242		59.6368	178.986	0.152219	0	2.55243	0.0355259	206.195	2	0	12.7509283018842	12.8947	12.6731	45.8346	0	52.4047	9.82071	
2017-07-04 16:46:13	55	1693	6	1.5	0	0	6	0	0	3.5	0	0	4	0	0	3.75	0	0.853		44.4568	179.395	0.449791	0	10.1175	0.0328864	317.851	2	0	14.3395691953748	12.8947	12.6554	44.4052	0	52.4048	9.82076	
2017-07-04 16:39:03	1	1694	3	0	0	0	18	0	0	6	0	0	8	0	0	8	0	2.989		70.2391	179.634	0.159783	0	2.27484	0.00155741	245.027	2	0	18.243296943867	12.8947	12.7085	46.7443	0	52.4048	9.82082	
2017-07-04 16:40:51	16	1695	5	5	0	0	18.5	0	0	8	0	0	9.5	0	0	10.25	0	1.527		62.676	179.153	0.355389	0	5.67025	0.0282985	280.565	2	0	12.8732196436646	12.8947	12.6642	45.7047	0	52.4047	9.82067	
2017-07-04 16:40:16	11	1696	4	2.5	0	0	16	0	0	8.5	0	0	10	0	0	9.25	0	2.56		50.8499	179.067	0.126054	0	2.47894	0.0158678	233.635	2	0	12.0436219332341	12.8947	12.6731	45.9646	0	52.4047	9.82071	
2017-07-04 16:42:15	27	1697	5	10.5	0	0	19.5	0	0	12.5	0	0	13.5	0	0	14	0	1.018		50.8421	179.703	0.303078	0	5.96116	0.0364589	196.639	2	0	15.4236780655881	12.8947	12.6731	45.1849	0	52.4047	9.82072	
2017-07-04 16:39:48	7	1698	1	0.5	0	0	14	0	0	2	0	0	3.5	0	0	5	0	0.803		53.65	179.941	1.04858	0	19.5447	0.0244865	355.706	2	0	14.4114017298353	12.8947	12.6642	46.2245	0	52.4047	9.82074	
2017-07-04 16:44:39	44	1699	3	4.5	0	0	9	0	0	7	0	0	7.5	0	0	7	0	0.747		37.1336	180.182	0.303658	0	8.17744	0.0281584	220.202	2	0	14.7676736426182	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:39:03	1	1700	7	0	0	0	18	0	0	14	0	0	16	0	0	12	0	1.071		70.2391	179.634	0.819512	0	11.6675	0.0396965	283.124	2	0	18.7280524290423	12.8947	12.7085	46.7443	0	52.4048	9.82082	
2017-07-04 16:40:51	16	1701	3	5	0	0	18.5	0	0	12.5	0	0	14	0	0	12.5	0	2.242		62.676	179.153	0.179367	0	2.86181	0.0284077	231.188	2	0	13.0282615568133	12.8947	12.6642	45.7047	0	52.4047	9.82067	
2017-07-04 16:43:06	33	1702	6	4	0	0	13	0	0	10	0	0	11	0	0	9.5	0	1.018		46.2597	179.814	0.296305	0	6.40526	0.0188904	211.288	2	0	16.6514020753236	12.8947	12.6642	44.925	0	52.4047	9.82068	
2017-07-04 16:39:14	2	1703	3	0.5	0	0	18.5	0	0	6.5	0	0	8.5	0	0	8.5	0	2.989		56.5051	179.474	0.124695	0	2.2068	0.0491763	237.698	2	0	12.317301911478	12.8947	12.6022	46.8742	0	52.4048	9.82078	
2017-07-04 16:45:39	51	1704	7	1	0	0	5.5	0	0	4	0	0	4.5	0	0	3.75	0	0.509		38.1518	178.967	0.553763	0	14.5147	0.0354831	239.396	2	0	17.1889980284996	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:39:27	4	1705	6	1.5	0	0	19.5	0	0	13.5	0	0	15.5	0	0	12.5	0	2.035		67.3976	179.528	0.23223	0	3.44567	0.0335244	227.323	2	0	18.3958965067998	12.8947	12.682	46.4844	0	52.4048	9.82074	
2017-07-04 16:39:27	4	1706	3	1.5	0	0	19.5	0	0	7.5	0	0	9.5	0	0	9.5	0	2.989		67.3976	179.528	0.143904	0	2.13515	0.0222089	229.98	2	0	16.3865809802179	12.8947	12.682	46.4844	0	52.4048	9.82074	
2017-07-04 16:46:21	56	1707	5	6	0	0	10.5	0	0	8.5	0	0	9	0	0	8.5	0	0.747		36.5285	179.508	0.305948	0	8.37559	0.0358475	225.537	2	0	16.2847346337094	12.8947	12.6642	44.2753	0	52.4048	9.82079	
2017-07-04 16:39:34	5	1708	3	2	0	0	20	0	0	12	0	0	14	0	0	12	0	2.989		54.3302	179.617	0.0943129	0	1.73592	0.05965	186.979	2	0	11.9004359213847	12.8947	12.682	46.4844	0	52.4047	9.82073	
2017-07-04 16:40:22	12	1709	6	3	0	0	16.5	0	0	12	0	0	13.5	0	0	11.25	0	1.527		29.9059	177.549	0.139558	0	4.66657	0.0320958	230.902	2	0	17.4246771907335	12.8947	12.6642	45.8346	0	52.4047	9.82071	
2017-07-04 16:39:55	8	1710	7	1	0	0	14.5	0	0	11.5	0	0	13	0	0	10	0	0.803		62.2604	179.826	0.709318	0	11.3928	0.0395977	207.343	2	0	18.1252701223673	12.8947	12.682	46.0945	0	52.4047	9.82072	
2017-07-04 16:39:14	2	1711	2	0.5	0	0	18.5	0	0	4.5	0	0	6.5	0	0	7.5	0	2.035		56.5051	179.474	0.28511	0	5.04574	0.0371368	332.885	2	0	12.0671549454076	12.8947	12.6022	46.8742	0	52.4048	9.82078	
2017-07-04 16:43:47	38	1712	1	6.5	0	0	15.5	0	0	7.5	0	0	8.5	0	0	9.5	0	0.536		45.716	179.184	0.808823	0	17.6923	0.0292856	214.662	2	0	15.7626432882898	12.8947	12.6642	44.7951	0	52.4048	9.82072	
2017-07-04 16:40:36	14	1713	1	4	0	0	17.5	0	0	5.5	0	0	7	0	0	8.5	0	0.803		63.7003	179.063	1.07453	0	16.8685	0.0340464	306.999	2	0	16.2074129185664	12.8947	12.6642	45.7047	0	52.4047	9.82072	
2017-07-04 16:41:50	24	1714	7	1	0	0	10	0	0	7	0	0	8	0	0	6.5	0	1.018		40.1681	179.226	0.259582	0	6.4624	0.0253479	213.173	2	0	14.2744874722177	12.8947	12.6642	45.3149	0	52.4048	9.82071	
2017-07-04 16:41:28	21	1715	1	9	0	0	18	0	0	10	0	0	11	0	0	12	0	0.536		57.706	180.446	0.938899	0	16.2704	0.0389859	197.409	2	0	16.4734665262426	12.8947	12.6642	45.3149	0	52.4048	9.8207	
2017-07-04 16:39:41	6	1716	3	0	0	0	13.5	0	0	4.5	0	0	6	0	0	6	0	2.242		57.4108	179.776	0.219011	0	3.81481	0.0570016	308.175	2	0	12.3260405685627	12.8947	12.6465	46.3544	0	52.4047	9.82074	
2017-07-04 16:43:22	35	1717	5	5	0	0	14	0	0	10	0	0	11	0	0	10	0	1.495		59.3256	179.778	0.250444	0	4.22152	0.0145669	227.354	2	0	15.5707225889974	12.8947	12.6642	44.7951	0	52.4047	9.82068	
2017-07-04 16:39:14	2	1718	6	0.5	0	0	18.5	0	0	12.5	0	0	14.5	0	0	11.5	0	2.035		56.5051	179.474	0.208783	0	3.69493	0.0428743	243.767	2	0	15.2005186781659	12.8947	12.6022	46.8742	0	52.4048	9.82078	
2017-07-04 16:48:50	72	1719	2	4	0	0	8.5	0	0	5.5	0	0	6	0	0	6	0	0.747		45.59	179.953	0.48206	0	10.5738	0.040239	284.731	2	0	16.6993491415719	12.8947	12.6642	44.1454	0	52.4048	9.82071	
2017-07-04 16:46:39	58	1720	5	15	0	0	19.5	0	0	16	0	0	16.5	0	0	16.75	0	0.509		87.1749	180.013	1.27438	0	14.6187	0.0310027	241.111	2	0	16.6032750009664	12.8947	12.6642	44.2753	0	52.4048	9.82074	
2017-07-04 16:41:58	25	1721	5	10	0	0	19	0	0	12	0	0	13	0	0	13.5	0	1.018		54.62	179.46	0.298733	0	5.46929	0.033316	180.414	2	0	15.4833346960167	12.8947	12.6642	45.1849	0	52.4048	9.8207	
2017-07-04 16:40:16	11	1722	5	2.5	0	0	16	0	0	10	0	0	11.5	0	0	10	0	2.242		50.8499	179.067	0.136233	0	2.67912	0.0144262	216.429	2	0	10.4726022654479	12.8947	12.6731	45.9646	0	52.4047	9.82071	
2017-07-04 16:40:22	12	1723	4	3	0	0	16.5	0	0	9	0	0	10.5	0	0	9.75	0	2.56		29.9059	177.549	0.0716536	0	2.39597	0.0205941	225.814	2	0	23.2205997465474	12.8947	12.6642	45.8346	0	52.4047	9.82071	
2017-07-04 16:40:09	10	1724	5	2	0	0	15.5	0	0	9.5	0	0	11	0	0	9.5	0	2.242		41.1383	179.027	0.109539	0	2.66269	0.0460886	215.102	2	0	7.82440909267707	12.8947	12.6731	45.9646	0	52.4047	9.82073	
2017-07-04 16:40:02	9	1725	6	1.5	0	0	15	0	0	10.5	0	0	12	0	0	9.75	0	1.527		58.8537	179.458	0.256602	0	4.36	0.0314778	215.733	2	0	16.3438381148359	12.8947	12.6731	46.0945	0	52.4047	9.82072	
2017-07-04 16:40:16	11	1726	7	2.5	0	0	16	0	0	13	0	0	14.5	0	0	11.5	0	0.803		50.8499	179.067	0.719114	0	14.1419	0.0151689	257.377	2	0	16.216773117847	12.8947	12.6731	45.9646	0	52.4047	9.82071	
2017-07-04 16:42:57	32	1727	3	3.5	0	0	12.5	0	0	6.5	0	0	7.5	0	0	7.5	0	1.495		46.2648	179.656	0.253438	0	5.47798	0.0111414	295.021	2	0	14.7935322205173	12.8947	12.6731	44.925	0	52.4047	9.82069	
2017-07-04 16:39:41	6	1728	5	0	0	0	13.5	0	0	9	0	0	10.5	0	0	8.25	0	1.527		57.4108	179.776	0.232694	0	4.05314	0.0605988	200.55	2	0	17.7839336566945	12.8947	12.6465	46.3544	0	52.4047	9.82074	
2017-07-04 16:40:44	15	1729	2	4.5	0	0	18	0	0	9	0	0	10.5	0	0	10.5	0	2.242		51.4621	178.111	0.161907	0	3.14614	0.0331052	254.157	2	0	15.0190704742875	12.8947	12.6731	45.7047	0	52.4047	9.82069	
2017-07-04 16:39:55	8	1730	6	1	0	0	14.5	0	0	10	0	0	11.5	0	0	9.25	0	1.527		62.2604	179.826	0.266424	0	4.27918	0.0291103	211.734	2	0	15.7146206136794	12.8947	12.682	46.0945	0	52.4047	9.82072	
2017-07-04 16:39:27	4	1731	1	1.5	0	0	19.5	0	0	3.5	0	0	5.5	0	0	7.5	0	1.071		67.3976	179.528	0.967531	0	14.3556	0.0256332	348.354	2	0	14.1547816336367	12.8947	12.682	46.4844	0	52.4048	9.82074	
2017-07-04 16:40:22	12	1732	2	3	0	0	16.5	0	0	6	0	0	7.5	0	0	8.25	0	1.527		29.9059	177.549	0.195229	0	6.5281	0.0123374	323.011	2	0	17.1752492588348	12.8947	12.6642	45.8346	0	52.4047	9.82071	
2017-07-04 16:42:15	27	1733	6	10.5	0	0	19.5	0	0	14.5	0	0	15.5	0	0	15	0	1.706		50.8421	179.703	0.179358	0	3.52774	0.0362415	221.655	2	0	17.6749365102719	12.8947	12.6731	45.1849	0	52.4047	9.82072	
2017-07-04 16:41:58	25	1734	2	10	0	0	19	0	0	13	0	0	14	0	0	14	0	1.495		54.62	179.46	0.22038	0	4.03478	0.0297117	217.296	2	0	14.1575889230696	12.8947	12.6642	45.1849	0	52.4048	9.8207	
2017-07-04 16:48:01	67	1735	4	7.5	0	0	12	0	0	9.5	0	0	10	0	0	9.75	0	0.853		46.133	179.706	0.31599	0	6.84955	0.0330608	215.185	2	0	17.1190571856908	12.8947	12.6642	44.2753	0	52.4048	9.8207	
2017-07-04 16:47:33	64	1736	2	7	0	0	11.5	0	0	8	0	0	8.5	0	0	8.75	0	0.509		38.0237	179.598	0.470224	0	12.3666	0.0307298	203.967	2	0	15.9253112047156	12.8947	12.6642	44.2753	0	52.4047	9.8207	
2017-07-04 16:47:33	64	1737	6	7	0	0	11.5	0	0	10.5	0	0	11	0	0	10	0	0.268		38.0237	179.598	1.74506	0	45.8941	0.0309405	278.418	2	0	17.8156170606898	12.8947	12.6642	44.2753	0	52.4047	9.8207	
2017-07-04 16:40:36	14	1738	3	4	0	0	17.5	0	0	11.5	0	0	13	0	0	11.5	0	2.242		63.7003	179.063	0.161628	0	2.53732	0.00833056	204.975	2	0	14.3740741397339	12.8947	12.6642	45.7047	0	52.4047	9.82072	
2017-07-04 16:40:44	15	1739	6	4.5	0	0	18	0	0	10.5	0	0	12	0	0	11.25	0	2.56		51.4621	178.111	0.12215	0	2.37359	0.0292833	223.705	2	0	14.8251866166304	12.8947	12.6731	45.7047	0	52.4047	9.82069	
2017-07-04 16:39:48	7	1740	5	0.5	0	0	14	0	0	8	0	0	9.5	0	0	8	0	2.242		53.65	179.941	0.140692	0	2.62241	0.026098	211.848	2	0	14.1170534485663	12.8947	12.6642	46.2245	0	52.4047	9.82074	
2017-07-04 16:48:22	69	1741	5	3.5	0	0	8	0	0	4.5	0	0	5	0	0	5.25	0	0.509		49.8735	179.706	0.859854	0	17.2407	0.0403556	284.357	2	0	18.4532881934418	12.8947	12.6642	44.1454	0	52.4048	9.8207	
2017-07-04 16:42:32	29	1742	5	11	0	0	20	0	0	13	0	0	14	0	0	14.5	0	1.018		42.2836	177.377	0.263502	0	6.23178	0.0253978	205.566	2	0	15.0652496959611	12.8947	12.6642	44.925	0	52.4047	9.82072	
2017-07-04 16:44:21	42	1743	4	8.5	0	0	17.5	0	0	15.5	0	0	16.5	0	0	14.5	0	0.536		67.732	179.322	1.46697	0	21.6584	0.0352131	262.783	2	0	17.1241932800432	12.8947	12.6642	44.6651	0	52.4048	9.82071	
2017-07-04 16:46:21	56	1744	3	6	0	0	10.5	0	0	7.5	0	0	8	0	0	8	0	0.747		36.5285	179.508	0.301128	0	8.24363	0.0332173	221.984	2	0	14.8520150784253	12.8947	12.6642	44.2753	0	52.4048	9.82079	
